"sale_per_item","total_sold","order_count","max_sale_per_order","min_sale_per_order","average_sale_per_order","id"
"18.176","1","1","18.176","18.176","18","CA-2015-102778"
"18.16","2","1","18.16","18.16","18","CA-2017-164098"
"18.16","5","1","18.16","18.16","18","CA-2016-141586"
"18.16","2","1","18.16","18.16","18","CA-2017-150504"
"18.128","6","3","12.536","1.08","6","CA-2015-106978"
"18","1","1","18","18","18","CA-2017-141446"
"17.94","3","1","17.94","17.94","18","CA-2016-111696"
"17.94","3","1","17.94","17.94","18","CA-2017-104906"
"17.94","3","1","17.94","17.94","18","CA-2015-116512"
"17.94","3","1","17.94","17.94","18","CA-2015-166604"
"17.94","3","1","17.94","17.94","18","CA-2014-109904"
"17.92","4","1","17.92","17.92","18","CA-2016-150000"
"17.9","5","1","17.9","17.9","18","CA-2017-130715"
"17.88","3","1","17.88","17.88","18","CA-2017-154935"
"17.856","4","1","17.856","17.856","18","CA-2016-106915"
"17.856","4","1","17.856","17.856","18","CA-2017-148166"
"17.798","10","3","8.928","1.996","6","CA-2017-112536"
"17.64","4","1","17.64","17.64","18","CA-2015-105361"
"17.62","3","2","9.84","7.78","9","CA-2017-101959"
"17.616","4","1","17.616","17.616","18","US-2016-144393"
"17.608","3","2","14.56","3.048","9","CA-2017-117863"
"17.544","3","1","17.544","17.544","18","CA-2017-167542"
"17.52","3","1","17.52","17.52","18","US-2015-150231"
"17.496","9","1","17.496","17.496","17","CA-2015-153073"
"17.48","2","1","17.48","17.48","17","US-2017-159562"
"17.48","4","1","17.48","17.48","17","US-2017-123204"
"17.48","5","1","17.48","17.48","17","US-2017-112928"
"17.48","2","1","17.48","17.48","17","CA-2015-100573"
"17.472","3","1","17.472","17.472","17","CA-2017-105053"
"17.46","2","1","17.46","17.46","17","CA-2014-134061"
"17.46","6","1","17.46","17.46","17","US-2014-117058"
"17.456","2","1","17.456","17.456","17","CA-2016-164483"
"17.456","2","1","17.456","17.456","17","CA-2017-129567"
"17.43","3","1","17.43","17.43","17","CA-2015-120551"
"17.34","3","1","17.34","17.34","17","CA-2016-133144"
"17.31","3","1","17.31","17.31","17","CA-2017-122945"
"17.31","3","1","17.31","17.31","17","CA-2016-136434"
"17.28","6","1","17.28","17.28","17","CA-2014-109127"
"17.248","2","1","17.248","17.248","17","CA-2014-104808"
"17.248","2","1","17.248","17.248","17","CA-2014-121167"
"17.184","6","1","17.184","17.184","17","CA-2016-102596"
"17.14","2","1","17.14","17.14","17","US-2015-126235"
"17.12","2","1","17.12","17.12","17","CA-2016-105760"
"17.12","4","1","17.12","17.12","17","CA-2015-153612"
"17.12","4","1","17.12","17.12","17","CA-2015-158918"
"17.104","6","2","11.76","5.344","9","CA-2017-157112"
"17.088","2","1","17.088","17.088","17","CA-2015-158323"
"17.088","2","1","17.088","17.088","17","CA-2017-143861"
"17.05","5","1","17.05","17.05","17","CA-2016-151323"
"16.99","1","1","16.99","16.99","17","CA-2016-154053"
"16.98","1","1","16.98","16.98","17","CA-2017-109211"
"16.92","4","2","12.96","3.96","8","CA-2016-130029"
"16.78","2","1","16.78","16.78","17","CA-2014-123127"
"16.776","3","1","16.776","16.776","17","CA-2015-155124"
"16.768","2","1","16.768","16.768","17","CA-2016-126613"
"16.752","3","2","8.784","7.968","8","CA-2017-132738"
"16.74","2","1","16.74","16.74","17","US-2016-150035"
"16.74","2","1","16.74","16.74","17","CA-2016-102134"
"16.739","8","2","12.32","4.419","8","CA-2017-115070"
"16.72","5","1","16.72","16.72","17","US-2016-147991"
"16.712","5","2","11.784","4.928","8","US-2015-158911"
"16.68","3","1","16.68","16.68","17","CA-2017-159457"
"16.656","3","1","16.656","16.656","17","CA-2016-138583"
"16.64","4","2","9.26","7.38","8","CA-2015-164833"
"16.608","5","2","10.368","6.24","8","US-2014-157406"
"16.59","1","1","16.59","16.59","17","CA-2017-118668"
"16.56","4","1","16.56","16.56","17","CA-2016-101385"
"16.52","5","1","16.52","16.52","17","CA-2017-163566"
"16.52","5","1","16.52","16.52","17","CA-2014-158064"
"16.52","4","1","16.52","16.52","17","CA-2015-129854"
"16.52","5","1","16.52","16.52","17","CA-2016-151974"
"16.52","5","1","16.52","16.52","17","CA-2016-163951"
"16.52","5","1","16.52","16.52","17","CA-2017-109946"
"16.496","2","1","16.496","16.496","16","CA-2016-166485"
"16.448","2","1","16.448","16.448","16","CA-2014-103800"
"16.4","5","1","16.4","16.4","16","CA-2017-143343"
"16.28","2","1","16.28","16.28","16","US-2014-129609"
"16.272","1","1","16.272","16.272","16","US-2014-107405"
"16.272","3","1","16.272","16.272","16","CA-2017-130834"
"16.23","5","2","8.92","7.31","8","CA-2014-114314"
"16.224","2","1","16.224","16.224","16","CA-2014-147914"
"16.218","8","2","11.88","4.338","8","CA-2016-118934"
"16.192","2","1","16.192","16.192","16","CA-2016-128706"
"16.176","3","1","16.176","16.176","16","CA-2014-107706"
"16.06","1","1","16.06","16.06","16","CA-2017-141747"
"16.032","3","1","16.032","16.032","16","CA-2017-136238"
"16.03","5","1","16.03","16.03","16","CA-2017-154732"
"15.992","1","1","15.992","15.992","16","CA-2017-153339"
"15.984","2","1","15.984","15.984","16","CA-2015-163440"
"15.984","2","1","15.984","15.984","16","CA-2017-109715"
"15.96","2","1","15.96","15.96","16","CA-2017-134439"
"15.936","4","1","15.936","15.936","16","CA-2016-134362"
"15.936","4","1","15.936","15.936","16","CA-2016-123722"
"15.92","2","1","15.92","15.92","16","CA-2017-137456"
"15.92","5","1","15.92","15.92","16","CA-2017-134978"
"15.92","5","1","15.92","15.92","16","CA-2017-139493"
"15.808","4","2","11.648","4.16","8","CA-2016-122392"
"15.712","4","1","15.712","15.712","16","US-2016-157308"
"15.712","4","1","15.712","15.712","16","CA-2016-103037"
"15.7","5","1","15.7","15.7","16","CA-2015-153220"
"15.696","3","1","15.696","15.696","16","CA-2014-126907"
"15.696","3","1","15.696","15.696","16","CA-2015-156118"
"15.648","2","1","15.648","15.648","16","CA-2016-140634"
"15.624","2","1","15.624","15.624","16","US-2016-149790"
"15.576","3","1","15.576","15.576","16","CA-2016-124681"
"15.57","3","1","15.57","15.57","16","CA-2017-161851"
"15.56","2","1","15.56","15.56","16","US-2015-153283"
"15.552","3","1","15.552","15.552","16","CA-2016-147970"
"15.552","3","1","15.552","15.552","16","CA-2014-117016"
"15.552","3","1","15.552","15.552","16","US-2014-167633"
"15.552","3","1","15.552","15.552","16","CA-2016-158925"
"15.552","3","1","15.552","15.552","16","CA-2016-119515"
"15.552","3","1","15.552","15.552","16","CA-2017-114412"
"15.552","3","1","15.552","15.552","16","CA-2014-129168"
"15.528","3","1","15.528","15.528","16","CA-2016-105277"
"15.51","1","1","15.51","15.51","16","CA-2017-165155"
"15.48","3","1","15.48","15.48","15","CA-2015-124268"
"15.39","5","2","11.91","3.48","8","CA-2014-106264"
"15.384","1","1","15.384","15.384","15","CA-2014-143182"
"15.36","2","1","15.36","15.36","15","CA-2014-132542"
"15.28","2","1","15.28","15.28","15","US-2017-118157"
"15.28","2","1","15.28","15.28","15","CA-2014-141299"
"15.24","3","1","15.24","15.24","15","CA-2014-159478"
"15.24","3","1","15.24","15.24","15","CA-2015-130253"
"15.232","3","2","8.384","6.848","8","CA-2017-160962"
"15.232","4","1","15.232","15.232","15","CA-2016-165673"
"15.168","2","1","15.168","15.168","15","CA-2016-126543"
"15.072","3","1","15.072","15.072","15","CA-2017-114552"
"15.008","2","1","15.008","15.008","15","CA-2017-139416"
"15.008","4","1","15.008","15.008","15","CA-2016-137176"
"15.008","2","1","15.008","15.008","15","CA-2015-125178"
"14.976","9","1","14.976","14.976","15","US-2017-119039"
"14.96","4","1","14.96","14.96","15","US-2016-139388"
"14.94","3","1","14.94","14.94","15","CA-2017-145275"
"14.94","3","1","14.94","14.94","15","CA-2015-123505"
"14.94","3","1","14.94","14.94","15","CA-2015-168186"
"14.91","3","1","14.91","14.91","15","CA-2015-113740"
"14.9","5","1","14.9","14.9","15","CA-2016-119445"
"14.896","7","2","9.552","5.344","7","CA-2016-128916"
"14.88","2","1","14.88","14.88","15","CA-2017-126438"
"14.832","3","1","14.832","14.832","15","CA-2015-166338"
"14.82","3","1","14.82","14.82","15","CA-2016-147585"
"14.82","6","1","14.82","14.82","15","US-2017-166394"
"14.80","3","2","8.82","5.98","7","CA-2017-118136"
"14.78","2","1","14.78","14.78","15","CA-2016-151141"
"14.77","3","2","7.61","7.16","7","CA-2017-161984"
"14.76","2","1","14.76","14.76","15","US-2017-135503"
"14.76","2","1","14.76","14.76","15","US-2016-116442"
"14.73","3","1","14.73","14.73","15","CA-2015-141768"
"14.73","3","1","14.73","14.73","15","CA-2016-159653"
"14.73","3","1","14.73","14.73","15","CA-2017-154949"
"14.7","7","1","14.7","14.7","15","CA-2017-137001"
"14.67","3","1","14.67","14.67","15","CA-2014-163013"
"14.67","3","1","14.67","14.67","15","CA-2014-139283"
"14.624","2","1","14.624","14.624","15","CA-2016-110023"
"14.62","2","1","14.62","14.62","15","CA-2016-138688"
"14.62","2","1","14.62","14.62","15","CA-2014-100391"
"14.592","3","1","14.592","14.592","15","CA-2015-162607"
"14.576","2","1","14.576","14.576","15","CA-2014-141355"
"14.56","2","1","14.56","14.56","15","CA-2014-125759"
"14.52","3","1","14.52","14.52","15","CA-2014-114643"
"14.496","3","1","14.496","14.496","14","CA-2015-143532"
"14.48","5","1","14.48","14.48","14","CA-2014-115336"
"14.4","5","1","14.4","14.4","14","CA-2014-125171"
"14.368","2","1","14.368","14.368","14","CA-2016-117912"
"14.352","3","1","14.352","14.352","14","CA-2017-138422"
"14.352","3","1","14.352","14.352","14","CA-2016-112676"
"14.336","4","1","14.336","14.336","14","CA-2017-101273"
"14.304","6","1","14.304","14.304","14","CA-2015-145401"
"14.28","7","1","14.28","14.28","14","CA-2015-131457"
"14.2","1","1","14.2","14.2","14","CA-2017-157651"
"14.16","2","1","14.16","14.16","14","CA-2016-117282"
"14.13","3","1","14.13","14.13","14","CA-2017-112172"
"14.112","6","1","14.112","14.112","14","CA-2016-103128"
"14.016","3","1","14.016","14.016","14","CA-2017-136826"
"14.016","4","1","14.016","14.016","14","US-2017-136707"
"13.97","1","1","13.97","13.97","14","CA-2014-132913"
"13.944","3","1","13.944","13.944","14","CA-2015-143602"
"13.94","3","2","10.56","3.38","7","CA-2014-157623"
"13.92","3","1","13.92","13.92","14","CA-2014-111773"
"13.92","3","1","13.92","13.92","14","CA-2017-125367"
"13.904","2","1","13.904","13.904","14","CA-2017-118122"
"13.904","2","1","13.904","13.904","14","CA-2017-151071"
"13.904","2","1","13.904","13.904","14","CA-2014-138198"
"13.9","5","1","13.9","13.9","14","CA-2015-103723"
"13.848","3","1","13.848","13.848","14","CA-2015-160864"
"13.83","4","2","6.99","6.84","7","CA-2016-144785"
"13.809","8","2","9.345","4.464","7","CA-2014-161249"
"13.776","3","1","13.776","13.776","14","CA-2016-152408"
"13.762","1","1","13.762","13.762","14","CA-2017-103765"
"13.76","2","1","13.76","13.76","14","CA-2017-117695"
"13.71","5","1","13.71","13.71","14","CA-2017-136497"
"13.68","2","1","13.68","13.68","14","CA-2016-110730"
"13.632","4","1","13.632","13.632","14","CA-2015-147011"
"13.62","3","1","13.62","13.62","14","CA-2014-146885"
"13.616","2","1","13.616","13.616","14","US-2016-158708"
"13.592","2","1","13.592","13.592","14","CA-2017-103415"
"13.568","4","1","13.568","13.568","14","CA-2016-109652"
"13.48","1","1","13.48","13.48","13","US-2017-104094"
"13.48","4","1","13.48","13.48","13","US-2017-123463"
"13.468","13","1","13.468","13.468","13","CA-2017-114524"
"13.464","2","2","6.984","6.48","7","CA-2017-105480"
"13.456","5","2","7.408","6.048","7","CA-2014-140004"
"13.44","3","1","13.44","13.44","13","CA-2014-117317"
"13.38","2","1","13.38","13.38","13","CA-2016-136994"
"13.36","2","1","13.36","13.36","13","CA-2014-101266"
"13.36","2","1","13.36","13.36","13","CA-2014-133270"
"13.28","2","1","13.28","13.28","13","US-2016-155404"
"13.152","3","2","9.728","3.424","7","CA-2017-101210"
"13.128","3","1","13.128","13.128","13","CA-2017-117240"
"13.12","5","1","13.12","13.12","13","US-2015-164357"
"13.12","5","1","13.12","13.12","13","CA-2015-128958"
"13.092","4","1","13.092","13.092","13","CA-2015-138457"
"13.05","5","1","13.05","13.05","13","CA-2017-164819"
"12.99","1","1","12.99","12.99","13","US-2016-160206"
"12.96","2","1","12.96","12.96","13","US-2015-120957"
"12.96","2","1","12.96","12.96","13","CA-2016-152520"
"12.96","2","1","12.96","12.96","13","CA-2014-138513"
"12.96","2","1","12.96","12.96","13","CA-2016-165820"
"12.96","2","1","12.96","12.96","13","CA-2017-107853"
"12.96","2","1","12.96","12.96","13","CA-2016-115504"
"12.96","2","1","12.96","12.96","13","CA-2014-164903"
"12.96","2","1","12.96","12.96","13","CA-2014-103401"
"12.96","2","1","12.96","12.96","13","CA-2016-146318"
"12.96","2","1","12.96","12.96","13","CA-2017-137470"
"12.96","2","1","12.96","12.96","13","CA-2015-144190"
"12.96","2","1","12.96","12.96","13","CA-2016-114895"
"12.96","2","1","12.96","12.96","13","CA-2017-157196"
"12.96","2","1","12.96","12.96","13","US-2016-134369"
"12.957","7","1","12.957","12.957","13","CA-2016-124562"
"12.9","2","1","12.9","12.9","13","CA-2016-164896"
"12.88","1","1","12.88","12.88","13","CA-2015-149678"
"12.86","2","2","6.48","6.38","6","CA-2016-141551"
"12.84","3","1","12.84","12.84","13","US-2016-164588"
"12.84","3","1","12.84","12.84","13","CA-2017-165029"
"12.832","2","1","12.832","12.832","13","CA-2015-168767"
"12.828","2","1","12.828","12.828","13","US-2015-120572"
"12.78","1","1","12.78","12.78","13","CA-2016-124583"
"12.78","3","1","12.78","12.78","13","CA-2014-106054"
"12.768","2","1","12.768","12.768","13","CA-2017-101637"
"12.7","2","1","12.7","12.7","13","CA-2017-152961"
"12.68","4","2","7.28","5.4","6","CA-2017-142776"
"12.672","3","1","12.672","12.672","13","US-2015-163783"
"12.672","9","1","12.672","12.672","13","CA-2017-108287"
"12.624","2","1","12.624","12.624","13","CA-2014-152905"
"12.624","2","1","12.624","12.624","13","US-2014-134712"
"12.62","4","2","9.84","2.78","6","CA-2017-130106"
"12.576","4","1","12.576","12.576","13","CA-2015-106215"
"12.51","5","2","6.63","5.88","6","CA-2017-163405"
"12.48","2","1","12.48","12.48","12","CA-2017-100426"
"12.462","3","1","12.462","12.462","12","US-2014-134971"
"12.42","3","1","12.42","12.42","12","CA-2016-125815"
"12.42","3","1","12.42","12.42","12","CA-2017-134418"
"12.39","3","1","12.39","12.39","12","CA-2014-129819"
"12.39","3","1","12.39","12.39","12","CA-2015-168277"
"12.39","3","1","12.39","12.39","12","CA-2017-126046"
"12.35","5","1","12.35","12.35","12","CA-2014-139857"
"12.32","4","1","12.32","12.32","12","US-2016-148957"
"12.294","1","1","12.294","12.294","12","US-2017-146878"
"12.224","2","1","12.224","12.224","12","CA-2015-117898"
"12.192","3","1","12.192","12.192","12","CA-2017-114216"
"12.176","4","1","12.176","12.176","12","US-2017-106579"
"12.16","5","1","12.16","12.16","12","CA-2017-104108"
"12.158","7","2","7.23","4.928","6","CA-2015-116750"
"12.144","3","1","12.144","12.144","12","CA-2015-132633"
"12.128","4","1","12.128","12.128","12","US-2017-127341"
"11.992","1","1","11.992","11.992","12","CA-2016-150889"
"11.96","2","1","11.96","11.96","12","CA-2015-163104"
"11.96","2","1","11.96","11.96","12","CA-2016-161543"
"11.952","3","1","11.952","11.952","12","CA-2016-145009"
"11.85","3","1","11.85","11.85","12","CA-2014-113047"
"11.84","8","1","11.84","11.84","12","CA-2017-150469"
"11.84","1","1","11.84","11.84","12","CA-2016-143441"
"11.808","2","1","11.808","11.808","12","CA-2017-106964"
"11.808","3","1","11.808","11.808","12","CA-2017-137582"
"11.76","2","1","11.76","11.76","12","CA-2017-153227"
"11.76","4","1","11.76","11.76","12","CA-2014-133543"
"11.76","2","1","11.76","11.76","12","CA-2015-161242"
"11.744","1","1","11.744","11.744","12","US-2016-131912"
"11.736","3","1","11.736","11.736","12","CA-2015-130554"
"11.696","2","1","11.696","11.696","12","CA-2017-102218"
"11.696","2","1","11.696","11.696","12","CA-2015-141754"
"11.68","2","1","11.68","11.68","12","CA-2017-100237"
"11.68","4","1","11.68","11.68","12","CA-2017-144365"
"11.68","2","1","11.68","11.68","12","CA-2016-167290"
"11.673","3","1","11.673","11.673","12","CA-2017-110429"
"11.672","1","1","11.672","11.672","12","US-2015-106495"
"11.65","5","1","11.65","11.65","12","CA-2015-105634"
"11.646","9","1","11.646","11.646","12","US-2017-130603"
"11.64","3","1","11.64","11.64","12","CA-2014-155593"
"11.632","2","1","11.632","11.632","12","CA-2016-120180"
"11.61","2","1","11.61","11.61","12","CA-2015-100545"
"11.598","5","2","9.396","2.202","6","CA-2017-133067"
"11.56","2","1","11.56","11.56","12","US-2017-125808"
"11.56","2","1","11.56","11.56","12","US-2014-166828"
"11.56","4","1","11.56","11.56","12","CA-2014-120243"
"11.52","5","1","11.52","11.52","12","CA-2017-142671"
"11.52","5","1","11.52","11.52","12","CA-2017-152079"
"11.481","6","2","7.08","4.401","6","CA-2015-105312"
"11.416","4","1","11.416","11.416","11","CA-2016-162404"
"11.364","6","2","6.936","4.428","6","CA-2014-103744"
"11.364","3","1","11.364","11.364","11","US-2017-143028"
"11.36","4","1","11.36","11.36","11","CA-2015-150441"
"11.352","3","1","11.352","11.352","11","CA-2015-158554"
"11.352","3","1","11.352","11.352","11","CA-2017-147550"
"11.34","1","1","11.34","11.34","11","CA-2016-128258"
"11.328","2","1","11.328","11.328","11","CA-2016-114538"
"11.232","3","1","11.232","11.232","11","US-2016-163258"
"11.22","3","1","11.22","11.22","11","CA-2017-166415"
"11.21","1","1","11.21","11.21","11","CA-2017-133620"
"11.12","4","1","11.12","11.12","11","CA-2015-116260"
"11.12","4","1","11.12","11.12","11","CA-2014-148369"
"11.12","4","1","11.12","11.12","11","CA-2017-106355"
"11.088","7","1","11.088","11.088","11","US-2017-132927"
"11.05","5","1","11.05","11.05","11","CA-2017-105193"
"10.96","4","1","10.96","10.96","11","CA-2016-109911"
"10.95","3","1","10.95","10.95","11","CA-2014-128622"
"10.944","2","1","10.944","10.944","11","CA-2015-128356"
"10.9","5","1","10.9","10.9","11","CA-2015-149993"
"10.896","3","1","10.896","10.896","11","CA-2014-103527"
"10.86","3","1","10.86","10.86","11","CA-2016-150343"
"10.86","2","1","10.86","10.86","11","CA-2015-165554"
"10.824","3","1","10.824","10.824","11","CA-2017-101945"
"10.816","4","1","10.816","10.816","11","CA-2017-162635"
