"ID","Priority","Sale"
"CA-2017-136497","Normal","13.71"
"CA-2016-110730","Normal","13.68"
"CA-2015-147011","Normal","13.632"
"CA-2014-146885","Normal","13.62"
"US-2016-158708","Normal","13.616"
"CA-2017-103415","Normal","13.592"
"CA-2016-109652","Normal","13.568"
"US-2017-104094","Normal","13.48"
"US-2017-123463","Normal","13.48"
"CA-2017-114524","Normal","13.468"
"CA-2017-105480","Normal","13.464"
"CA-2014-140004","Normal","13.456"
"CA-2014-117317","Normal","13.44"
"CA-2016-136994","Normal","13.38"
"CA-2014-101266","Normal","13.36"
"CA-2014-133270","Normal","13.36"
"US-2016-155404","Normal","13.28"
"CA-2017-101210","Normal","13.152"
"CA-2017-117240","Normal","13.128"
"US-2015-164357","Normal","13.12"
"CA-2015-128958","Normal","13.12"
"CA-2015-138457","Normal","13.092"
"CA-2017-164819","Normal","13.05"
"US-2016-160206","Normal","12.99"
"US-2015-120957","Normal","12.96"
"CA-2016-152520","Normal","12.96"
"CA-2014-138513","Normal","12.96"
"CA-2016-165820","Normal","12.96"
"CA-2017-107853","Normal","12.96"
"CA-2016-115504","Normal","12.96"
"CA-2014-164903","Normal","12.96"
"CA-2014-103401","Normal","12.96"
"CA-2016-146318","Normal","12.96"
"CA-2017-137470","Normal","12.96"
"CA-2015-144190","Normal","12.96"
"CA-2016-114895","Normal","12.96"
"CA-2017-157196","Normal","12.96"
"US-2016-134369","Normal","12.96"
"CA-2016-124562","Normal","12.957"
"CA-2016-164896","Normal","12.9"
"CA-2015-149678","Normal","12.88"
"CA-2016-141551","Normal","12.86"
"US-2016-164588","Normal","12.84"
"CA-2017-165029","Normal","12.84"
"CA-2015-168767","Normal","12.832"
"US-2015-120572","Normal","12.828"
"CA-2016-124583","Normal","12.78"
"CA-2014-106054","Normal","12.78"
"CA-2017-101637","Normal","12.768"
"CA-2017-152961","Normal","12.7"
"CA-2017-142776","Normal","12.68"
"US-2015-163783","Normal","12.672"
"CA-2017-108287","Normal","12.672"
"CA-2014-152905","Normal","12.624"
"US-2014-134712","Normal","12.624"
"CA-2017-130106","Normal","12.62"
"CA-2015-106215","Normal","12.576"
"CA-2017-163405","Normal","12.51"
"CA-2017-100426","Normal","12.48"
"US-2014-134971","Normal","12.462"
"CA-2016-125815","Normal","12.42"
"CA-2017-134418","Normal","12.42"
"CA-2014-129819","Normal","12.39"
"CA-2015-168277","Normal","12.39"
"CA-2017-126046","Normal","12.39"
"CA-2014-139857","Normal","12.35"
"US-2016-148957","Normal","12.32"
"US-2017-146878","Normal","12.294"
"CA-2015-117898","Normal","12.224"
"CA-2017-114216","Normal","12.192"
"US-2017-106579","Normal","12.176"
"CA-2017-104108","Normal","12.16"
"CA-2015-116750","Normal","12.158"
"CA-2015-132633","Normal","12.144"
"US-2017-127341","Normal","12.128"
"CA-2016-150889","Normal","11.992"
"CA-2015-163104","Normal","11.96"
"CA-2016-161543","Normal","11.96"
"CA-2016-145009","Normal","11.952"
"CA-2014-113047","Normal","11.85"
"CA-2017-150469","Normal","11.84"
"CA-2016-143441","Normal","11.84"
"CA-2017-106964","Normal","11.808"
"CA-2017-137582","Normal","11.808"
"CA-2017-153227","Normal","11.76"
"CA-2014-133543","Normal","11.76"
"CA-2015-161242","Normal","11.76"
"US-2016-131912","Normal","11.744"
"CA-2015-130554","Normal","11.736"
"CA-2017-102218","Normal","11.696"
"CA-2015-141754","Normal","11.696"
"CA-2017-100237","Normal","11.68"
"CA-2017-144365","Normal","11.68"
"CA-2016-167290","Normal","11.68"
"CA-2017-110429","Normal","11.673"
"US-2015-106495","Normal","11.672"
"CA-2015-105634","Normal","11.65"
"US-2017-130603","Normal","11.646"
"CA-2014-155593","Normal","11.64"
"CA-2016-120180","Normal","11.632"
"CA-2015-100545","Normal","11.61"
"CA-2017-133067","Normal","11.598"
"US-2017-125808","Normal","11.56"
"US-2014-166828","Normal","11.56"
"CA-2014-120243","Normal","11.56"
"CA-2017-142671","Normal","11.52"
"CA-2017-152079","Normal","11.52"
"CA-2015-105312","Normal","11.481"
"CA-2016-162404","Normal","11.416"
"CA-2014-103744","Normal","11.364"
"US-2017-143028","Normal","11.364"
"CA-2015-150441","Normal","11.36"
"CA-2015-158554","Normal","11.352"
"CA-2017-147550","Normal","11.352"
"CA-2016-128258","Normal","11.34"
"CA-2016-114538","Normal","11.328"
"US-2016-163258","Normal","11.232"
"CA-2017-166415","Normal","11.22"
"CA-2017-133620","Normal","11.21"
"CA-2015-116260","Normal","11.12"
"CA-2014-148369","Normal","11.12"
"CA-2017-106355","Normal","11.12"
"US-2017-132927","Normal","11.088"
"CA-2017-105193","Normal","11.05"
"CA-2016-109911","Normal","10.96"
"CA-2014-128622","Normal","10.95"
"CA-2015-128356","Normal","10.944"
"CA-2015-149993","Normal","10.9"
"CA-2014-103527","Normal","10.896"
"CA-2016-150343","Normal","10.86"
"CA-2015-165554","Normal","10.86"
"CA-2017-101945","Normal","10.824"
"CA-2017-162635","Normal","10.816"
"CA-2017-111808","Normal","10.8"
"CA-2016-145240","Normal","10.784"
"CA-2017-122028","Normal","10.782"
"CA-2016-150658","Normal","10.776"
"CA-2015-147851","Normal","10.752"
"CA-2015-133837","Normal","10.744"
"CA-2016-143308","Normal","10.74"
"CA-2015-113222","Normal","10.74"
"CA-2014-121727","Normal","10.72"
"CA-2017-143294","Normal","10.688"
"CA-2017-148992","Normal","10.688"
"US-2017-149006","Normal","10.68"
"CA-2017-123246","Normal","10.64"
"CA-2016-158302","Normal","10.584"
"CA-2015-115168","Normal","10.56"
"CA-2016-155033","Normal","10.56"
"CA-2016-130078","Normal","10.56"
"CA-2017-160514","Normal","10.56"
"CA-2016-101742","Normal","10.528"
"CA-2015-124044","Normal","10.512"
"US-2014-105151","Normal","10.5"
"CA-2016-106621","Normal","10.496"
"CA-2015-111990","Normal","10.476"
"CA-2016-149454","Normal","10.44"
"US-2017-150847","Normal","10.368"
"CA-2017-138618","Normal","10.368"
"CA-2017-160017","Normal","10.368"
"CA-2015-143700","Normal","10.368"
"CA-2017-123071","Normal","10.368"
"CA-2014-108707","Normal","10.368"
"CA-2017-143455","Normal","10.368"
"CA-2015-121097","Normal","10.368"
"CA-2017-117436","Normal","10.36"
"CA-2015-106362","Normal","10.332"
"CA-2015-136224","Normal","10.272"
"US-2017-106796","Normal","10.272"
"CA-2016-162222","Normal","10.272"
"CA-2017-136063","Normal","10.192"
"CA-2017-116113","Normal","10.16"
"CA-2016-122518","Normal","10.08"
"CA-2016-116540","Normal","10.07"
"CA-2016-157714","Normal","9.99"
"US-2014-112200","Normal","9.98"
"CA-2016-162348","Normal","9.98"
"CA-2014-125682","Normal","9.96"
"CA-2015-125423","Normal","9.96"
"CA-2015-144890","Normal","9.96"
"CA-2017-169607","Normal","9.96"
"CA-2015-169733","Normal","9.952"
"CA-2014-130092","Normal","9.94"
"CA-2014-164749","Normal","9.912"
"CA-2017-163069","Normal","9.912"
"CA-2017-139444","Normal","9.856"
"CA-2014-130960","Normal","9.84"
"US-2016-112970","Normal","9.84"
"CA-2016-102792","Normal","9.84"
"CA-2015-169677","Normal","9.82"
"CA-2017-108000","Normal","9.78"
"CA-2017-154501","Normal","9.78"
"CA-2015-101924","Normal","9.762"
"CA-2016-106306","Normal","9.702"
"US-2017-156083","Normal","9.664"
"CA-2016-107475","Normal","9.648"
"CA-2017-139661","Normal","9.64"
"US-2014-138835","Normal","9.64"
"US-2014-121734","Normal","9.584"
"CA-2016-126935","Normal","9.584"
"CA-2014-113166","Normal","9.568"
"CA-2016-154536","Normal","9.555"
"CA-2016-130050","Normal","9.552"
"CA-2017-124828","Normal","9.552"
"CA-2016-103163","Normal","9.514"
"CA-2014-115980","Normal","9.51"
"CA-2017-168837","Normal","9.46"
"CA-2016-137127","Normal","9.45"
"CA-2017-105445","Normal","9.432"
"CA-2017-104024","Normal","9.408"
"CA-2017-137421","Normal","9.344"
"US-2017-124926","Normal","9.324"
"US-2014-121566","Normal","9.288"
"CA-2014-130575","Normal","9.264"
"CA-2016-112025","Normal","9.264"
"CA-2016-160136","Normal","9.248"
"CA-2017-103520","Normal","9.248"
"CA-2016-164490","Normal","9.248"
"CA-2015-111234","Normal","9.24"
"CA-2017-101574","Normal","9.24"
"CA-2016-116764","Normal","9.216"
"CA-2015-136378","Normal","9.156"
"CA-2017-158036","Normal","9.096"
"CA-2014-134677","Normal","9.09"
"CA-2014-122567","Normal","9.04"
"CA-2015-136700","Normal","8.96"
"CA-2014-124023","Normal","8.96"
"CA-2014-108182","Normal","8.952"
"CA-2017-166499","Normal","8.94"
"CA-2016-168557","Normal","8.928"
"US-2016-114622","Normal","8.904"
"CA-2017-129707","Normal","8.896"
"CA-2017-117156","Normal","8.856"
"CA-2017-124191","Normal","8.856"
"CA-2014-165540","Normal","8.85"
"CA-2016-127250","Normal","8.82"
"CA-2016-159737","Normal","8.808"
"CA-2017-159604","Normal","8.76"
"CA-2014-118276","Normal","8.736"
"CA-2016-166240","Normal","8.712"
"US-2014-111171","Normal","8.69"
"CA-2017-164959","Normal","8.67"
"CA-2017-158106","Normal","8.64"
"CA-2014-138737","Normal","8.64"
"CA-2017-106943","Normal","8.64"
"CA-2014-140032","Normal","8.608"
"CA-2015-132136","Normal","8.568"
"CA-2014-126480","Normal","8.56"
"US-2017-117331","Normal","8.559"
"US-2014-166310","Normal","8.544"
"CA-2014-119466","Normal","8.544"
"US-2015-118766","Normal","8.424"
"CA-2017-167080","Normal","8.4"
"CA-2015-137603","Normal","8.4"
"CA-2017-103611","Normal","8.36"
"CA-2015-113971","Normal","8.352"
"CA-2016-151498","Normal","8.32"
"CA-2016-124527","Normal","8.32"
"CA-2014-106719","Normal","8.288"
"CA-2015-157028","Normal","8.28"
"US-2016-100405","Normal","8.26"
"CA-2015-110247","Normal","8.226"
"CA-2014-133389","Normal","8.226"
"CA-2015-129042","Normal","8.22"
"CA-2017-161592","Normal","8.1"
"CA-2015-146696","Normal","8.096"
"CA-2015-112522","Normal","8.016"
"CA-2014-101427","Normal","8.016"
"CA-2016-161158","Normal","8"
"CA-2017-162474","Normal","7.992"
"CA-2017-126676","Normal","7.98"
"US-2014-103338","Normal","7.98"
"CA-2017-149146","Normal","7.968"
"CA-2015-157434","Normal","7.968"
"CA-2016-151169","Normal","7.92"
"CA-2017-141663","Normal","7.92"
"CA-2015-155145","Normal","7.92"
"CA-2016-150007","Normal","7.908"
"CA-2017-139948","Normal","7.904"
"CA-2017-113572","Normal","7.88"
"US-2015-110163","Normal","7.88"
"CA-2016-120257","Normal","7.872"
"CA-2014-164910","Normal","7.872"
"CA-2017-163692","Normal","7.857"
"CA-2014-167724","Normal","7.83"
"CA-2017-145310","Normal","7.824"
"CA-2017-162096","Normal","7.8"
"CA-2015-168634","Normal","7.78"
"CA-2017-162250","Normal","7.78"
"CA-2016-141180","Normal","7.764"
"CA-2014-123316","Normal","7.752"
"CA-2017-145660","Normal","7.712"
"CA-2016-154788","Normal","7.712"
"CA-2016-101469","Normal","7.7"
"US-2014-120236","Normal","7.68"
"CA-2015-113523","Normal","7.656"
"CA-2014-128538","Normal","7.64"
"CA-2014-130918","Normal","7.632"
"US-2017-135230","Normal","7.58"
"CA-2016-111010","Normal","7.56"
"CA-2015-156153","Normal","7.56"
"CA-2015-142041","Normal","7.52"
"CA-2015-169537","Normal","7.5"
"CA-2017-107832","Normal","7.476"
"CA-2016-123617","Normal","7.434"
"CA-2017-129805","Normal","7.4"
"CA-2015-125696","Normal","7.38"
"CA-2016-149482","Normal","7.38"
"CA-2016-129693","Normal","7.312"
"CA-2015-160696","Normal","7.24"
"US-2014-128685","Normal","7.184"
"CA-2016-105018","Normal","7.16"
"CA-2014-156601","Normal","7.16"
"CA-2016-106341","Normal","7.152"
"CA-2015-169299","Normal","7.152"
"CA-2015-151785","Normal","7.104"
"CA-2014-130869","Normal","7.08"
"CA-2016-117625","Normal","7.072"
"CA-2017-127264","Normal","7.056"
"CA-2016-127985","Normal","7.04"
"CA-2017-140536","Normal","7.04"
"US-2015-112508","Normal","6.992"
"CA-2016-130799","Normal","6.96"
"CA-2014-105340","Normal","6.928"
"CA-2016-117226","Normal","6.924"
"CA-2015-115399","Normal","6.912"
"CA-2015-107468","Normal","6.848"
"US-2015-161466","Normal","6.848"
"CA-2017-101077","Normal","6.848"
"CA-2016-132017","Normal","6.816"
"CA-2014-153619","Normal","6.72"
"US-2015-105676","Normal","6.688"
"CA-2017-107552","Normal","6.68"
"CA-2015-152681","Normal","6.68"
"US-2016-132857","Normal","6.672"
"CA-2017-152275","Normal","6.672"
"CA-2014-148425","Normal","6.642"
"CA-2015-118948","Normal","6.63"
"CA-2015-121041","Normal","6.608"
"CA-2017-110380","Normal","6.57"
"CA-2014-117478","Normal","6.57"
"CA-2015-130736","Normal","6.57"
"US-2017-125213","Normal","6.54"
"CA-2016-100587","Normal","6.48"
"CA-2015-137281","Normal","6.48"
"CA-2016-167584","Normal","6.48"
"US-2017-127719","Normal","6.48"
"CA-2016-148201","Normal","6.48"
"CA-2017-158953","Normal","6.37"
"CA-2017-155929","Normal","6.368"
"CA-2015-130855","Normal","6.36"
"CA-2016-144855","Normal","6.3"
"CA-2015-160059","Normal","6.24"
"CA-2017-127712","Normal","6.208"
"CA-2015-167269","Normal","6.208"
"CA-2014-116673","Normal","6.16"
"CA-2016-152800","Normal","6.12"
"CA-2014-168158","Normal","6.096"
"CA-2015-136658","Normal","6.08"
"CA-2014-156993","Normal","6.08"
"US-2017-102638","Normal","6.03"
"CA-2017-154718","Normal","6"
"CA-2016-162733","Normal","5.98"
"CA-2014-141901","Normal","5.98"
"CA-2017-161823","Normal","5.96"
"CA-2017-155047","Normal","5.952"
"CA-2014-146997","Normal","5.94"
"US-2014-143707","Normal","5.94"
"CA-2017-106824","Normal","5.94"
"US-2017-132206","Normal","5.936"
"CA-2017-152226","Normal","5.904"
"CA-2015-111864","Normal","5.904"
"US-2014-158638","Normal","5.892"
"CA-2014-128062","Normal","5.88"
"CA-2015-144302","Normal","5.792"
"CA-2017-154816","Normal","5.78"
"CA-2014-119529","Normal","5.76"
"US-2017-107636","Normal","5.76"
"CA-2015-159590","Normal","5.76"
"CA-2016-140256","Normal","5.76"
"CA-2015-127502","Normal","5.76"
"CA-2015-139290","Normal","5.76"
"CA-2017-158736","Normal","5.76"
"CA-2014-111360","Normal","5.742"
"US-2017-154851","Normal","5.715"
"US-2017-109484","Normal","5.682"
"CA-2014-162684","Normal","5.68"
"CA-2014-159849","Normal","5.67"
"CA-2017-119669","Normal","5.67"
"CA-2015-120516","Normal","5.64"
"US-2017-145863","Normal","5.628"
"CA-2017-169005","Normal","5.56"
"CA-2015-150749","Normal","5.56"
"CA-2016-136049","Normal","5.553"
"CA-2014-139633","Normal","5.484"
"CA-2014-145212","Normal","5.46"
"CA-2017-156412","Normal","5.346"
"CA-2016-149370","Normal","5.344"
"CA-2014-103086","Normal","5.312"
"CA-2016-152331","Normal","5.304"
"CA-2015-111507","Normal","5.28"
"CA-2017-131632","Normal","5.248"
"CA-2014-123064","Normal","5.248"
"CA-2015-109939","Normal","5.248"
"CA-2017-131653","Normal","5.22"
"CA-2014-160066","Normal","5.22"
"CA-2014-126333","Normal","5.184"
"US-2017-126081","Normal","5.184"
"CA-2017-133501","Normal","5.184"
"US-2014-150924","Normal","5.18"
"US-2015-104430","Normal","5.176"
"CA-2015-153626","Normal","5.16"
"CA-2017-101665","Normal","5.16"
"CA-2015-113040","Normal","5.104"
"CA-2016-165470","Normal","5.08"
"CA-2014-136280","Normal","5.04"
"CA-2015-148705","Normal","5.04"
"CA-2016-123015","Normal","4.992"
"CA-2014-165393","Normal","4.984"
"CA-2016-154403","Normal","4.98"
"CA-2015-162544","Normal","4.98"
"CA-2015-128167","Normal","4.96"
"CA-2017-111374","Normal","4.956"
"CA-2015-130995","Normal","4.95"
"CA-2016-163216","Normal","4.928"
"CA-2017-126718","Normal","4.91"
"CA-2017-126774","Normal","4.89"
"CA-2017-160801","Normal","4.842"
"US-2016-100419","Normal","4.788"
"CA-2017-145338","Normal","4.768"
"US-2014-132745","Normal","4.71"
"CA-2016-136483","Normal","4.704"
"CA-2016-106075","Normal","4.616"
"CA-2015-110345","Normal","4.608"
"CA-2015-155453","Normal","4.608"
"CA-2014-127488","Normal","4.608"
"US-2017-129224","Normal","4.608"
"CA-2017-133928","Normal","4.572"
"CA-2017-151218","Normal","4.464"
"CA-2016-105284","Normal","4.416"
"CA-2014-152849","Normal","4.368"
"CA-2017-167017","Normal","4.36"
"US-2016-148334","Normal","4.312"
"CA-2015-144099","Normal","4.304"
"CA-2017-159135","Normal","4.3"
"CA-2014-159814","Normal","4.272"
"CA-2017-135167","Normal","4.26"
"CA-2017-128426","Normal","4.24"
"CA-2016-149461","Normal","4.18"
"CA-2016-138933","Normal","3.984"
"CA-2014-133963","Normal","3.984"
"US-2016-128195","Normal","3.98"
"CA-2014-100328","Normal","3.928"
"CA-2014-123253","Normal","3.912"
"US-2015-141453","Normal","3.882"
"CA-2017-162880","Normal","3.856"
"CA-2017-106047","Normal","3.816"
"CA-2016-125920","Normal","3.798"
"CA-2014-119032","Normal","3.76"
"CA-2017-102554","Normal","3.76"
"CA-2015-119592","Normal","3.76"
"US-2016-158309","Normal","3.744"
"US-2016-104794","Normal","3.68"
"CA-2016-132899","Normal","3.64"
"CA-2016-105291","Normal","3.62"
"CA-2017-154466","Normal","3.6"
"CA-2015-142692","Normal","3.592"
"CA-2015-156608","Normal","3.592"
"CA-2015-133494","Normal","3.552"
"CA-2016-163636","Normal","3.536"
"US-2017-120649","Normal","3.52"
"CA-2015-133977","Normal","3.444"
"CA-2015-125710","Normal","3.44"
"CA-2015-104059","Normal","3.424"
"CA-2015-107741","Normal","3.408"
"CA-2015-149384","Normal","3.366"
"CA-2017-146367","Normal","3.318"
"CA-2017-125640","Normal","3.304"
"CA-2015-163895","Normal","3.304"
"CA-2016-145499","Normal","3.282"
"CA-2015-137225","Normal","3.28"
"US-2016-162103","Normal","3.136"
"CA-2017-112487","Normal","3.132"
"CA-2017-155936","Normal","3.036"
"CA-2017-156720","Normal","3.024"
"CA-2015-161795","Normal","3.008"
"CA-2016-111409","Normal","3"
"CA-2015-160787","Normal","2.946"
"US-2014-134187","Normal","2.94"
"CA-2014-154186","Normal","2.92"
"CA-2017-109778","Normal","2.912"
"CA-2017-154214","Normal","2.91"
"CA-2016-163202","Normal","2.907"
"US-2017-162208","Normal","2.896"
"CA-2017-159107","Normal","2.88"
"CA-2014-151953","Normal","2.816"
"US-2017-168690","Normal","2.808"
"CA-2015-126970","Normal","2.808"
"CA-2017-107293","Normal","2.78"
"CA-2017-159954","Normal","2.78"
"US-2015-149692","Normal","2.772"
"CA-2016-108567","Normal","2.694"
"CA-2017-152205","Normal","2.655"
"CA-2017-148012","Normal","2.624"
"CA-2014-115973","Normal","2.624"
"CA-2016-111605","Normal","2.61"
"US-2014-112564","Normal","2.502"
"CA-2014-126277","Normal","2.502"
"US-2016-158680","Normal","2.496"
"CA-2015-126466","Normal","2.48"
"US-2015-161347","Normal","2.412"
"CA-2014-101147","Normal","2.394"
"CA-2017-102267","Normal","2.368"
"CA-2017-168900","Normal","2.313"
"CA-2017-101728","Normal","2.296"
"CA-2016-134691","Normal","2.296"
"CA-2017-156391","Normal","2.224"
"US-2016-131891","Normal","2.214"
"CA-2016-113600","Normal","2.214"
"CA-2017-145093","Normal","2.112"
"US-2017-153633","Normal","2.064"
"US-2015-160150","Normal","2.025"
"CA-2017-160045","Normal","1.988"
"CA-2016-108644","Normal","1.964"
"CA-2016-146521","Normal","1.941"
"CA-2017-169817","Normal","1.908"
"CA-2014-101770","Normal","1.869"
"CA-2017-121678","Normal","1.824"
"CA-2017-166933","Normal","1.81"
"CA-2016-108364","Normal","1.8"
"CA-2017-125878","Normal","1.788"
"US-2017-139955","Normal","1.744"
"CA-2015-150413","Normal","1.72"
"US-2017-155299","Normal","1.624"
"CA-2017-165099","Normal","1.392"
"CA-2017-106691","Normal","1.248"
"US-2017-162068","Normal","1.188"
"CA-2014-112718","Normal","1.167"
"CA-2015-146829","Normal","1.112"
"US-2017-100209","Normal","1.08"
"US-2014-152723","Normal","0.876"
